,Time,AI.csv,wsbp.csv,wsrh.csv,wsth.csv
219,2/8/2021 22:02:15,42.0,980.2158203,88.5633316,-7.595611095
220,2/8/2021 23:02:15,41.0,980.276001,91.79517365,-7.472636222999999
221,2/9/2021 0:02:15,42.576099400000004,980.5009766000001,88.52224731,-7.34965992
222,2/9/2021 1:02:15,32.02613831,980.7260132000001,84.49700928,-7.226685047
223,2/9/2021 2:02:15,38.95402145,980.9509888,81.30776215,-7.2220168110000005
224,2/9/2021 3:02:15,38.96894073,981.4498901000001,81.37252045,-7.403913975
225,2/9/2021 4:02:15,34.0,982.0249023,79.66153717,-7.698142052000001
226,2/9/2021 5:02:15,40.0,982.5999145999999,80.0,-8.056474686
227,2/9/2021 6:02:15,37.34259033,983.1749267999999,83.13284302,-8.414808273
228,2/9/2021 7:02:15,31.89949036,983.9454956000001,77.73000336,-8.773140907
229,2/9/2021 8:02:15,42.70158005,984.7705078,80.46858978,-9.042281151000001
230,2/9/2021 9:02:15,42.07260132,985.59552,78.520401,-9.260519981
231,2/9/2021 10:02:15,33.70053101,986.4204712000001,80.50010681,-9.478758812
232,2/9/2021 11:02:15,42.0,986.9716797,82.26489258,-9.077028275
233,2/9/2021 12:02:15,44.40682983,987.4467162999999,74.97827148,-8.666920662
234,2/9/2021 13:02:15,35.0,987.921814,74.75267029,-8.256812096
235,2/9/2021 14:02:15,38.21023941,988.3967895999999,70.84625244,-8.16618824
236,2/9/2021 15:02:15,43.0,989.0477904999999,73.05103302,-8.130475043999999
237,2/9/2021 16:02:15,35.08332825,989.7476807,71.73074341,-8.094762802
238,2/9/2021 17:02:15,37.19631958,990.4478149,73.18332672,-7.808047771
239,2/9/2021 18:02:15,43.0,991.1477051,68.73332977,-7.67778492
240,2/9/2021 19:02:15,44.0,991.5543213,71.81939697,-8.942834853999999
241,2/9/2021 20:02:15,38.32183838,991.8792725,72.33116913,-9.254836082
242,2/9/2021 21:02:15,42.16711044,992.2042847000001,71.30500031,-9.143317223
243,2/9/2021 22:02:15,45.0,992.5291748,74.52166748,-9.34518528
244,2/9/2021 23:02:15,42.94355011,992.6782227,76.75,-9.786510468
245,2/10/2021 0:02:15,39.34286118,992.7783203,66.99333191,-9.434786797000001
246,2/10/2021 1:02:15,45.69857025,992.8781738,76.88500214,-9.662343979
247,2/10/2021 2:02:15,45.0,992.9782715,72.68615723,-9.131555557
248,2/10/2021 3:02:15,36.0,992.7849120999999,72.34087372,-9.097788811000001
249,2/10/2021 4:02:15,43.0,992.5098267000001,73.74421692,-9.064022064
250,2/10/2021 5:02:15,42.35663986,992.2349242999999,74.09111786,-9.149205208
251,2/10/2021 6:02:15,36.58969879,991.9597777999999,73.72348785,-9.485041618
252,2/10/2021 7:02:15,46.86309052,991.3522949,77.38569641,-9.933485985
253,2/10/2021 8:02:15,43.0,990.6522827,78.42513275,-9.941074371000001
254,2/10/2021 9:02:15,35.17699051,989.9522705,79.18831635,-9.3179636
255,2/10/2021 10:02:15,41.60395813,989.2523193,88.45999908,-8.305380821
256,2/10/2021 11:02:15,46.0,988.3566894999999,89.01489258,-7.34871006
257,2/10/2021 12:02:15,40.0,987.4066772,84.8653183,-6.42277813
258,2/10/2021 13:02:15,44.33332825,986.4567261,85.22963715,-5.795211792000001
259,2/10/2021 14:02:15,49.0,985.5067139,87.53025818,-5.5753998760000005
260,2/10/2021 15:02:15,48.65475845,985.0651855000001,88.89331818,-5.5809950829999995
261,2/10/2021 16:02:15,42.0,984.7653197999999,88.51410675,-5.7056169510000005
262,2/10/2021 17:02:15,48.33491135,984.4652710000001,87.88057709,-5.856367111
263,2/10/2021 18:02:15,48.0,984.1652222000001,92.57112122,-6.007116795
264,2/10/2021 19:02:15,39.89097977,984.3505249,89.24739838,-6.157866955
265,2/10/2021 20:02:15,43.795681,984.6707152999999,82.78237152,-6.09821701
266,2/10/2021 21:02:15,47.0,985.2277222000001,86.6763916,-5.992383003
267,2/10/2021 22:02:15,45.0,985.3922729000001,79.95667267,-5.886548996
268,2/10/2021 23:02:15,42.8125,985.6672973999999,80.65326691,-5.780714035
269,2/11/2021 0:02:15,49.0,985.9423218000001,81.18807220000001,-5.573709011
270,2/11/2021 1:02:15,49.0,986.2172852,81.42867279,-5.344497204
271,2/11/2021 2:02:15,42.0,986.9816894999999,86.51896667,-5.115283966000001
272,2/11/2021 3:02:15,37.0,987.9567261,85.11842346,-4.6881690030000005
273,2/11/2021 4:02:15,51.0,988.9317017000001,82.2096405,-4.227037907
274,2/11/2021 5:02:15,51.0,989.9066772,84.08274841,-3.7659080030000003
275,2/11/2021 6:02:15,51.21052933,991.1787720000001,88.25375366,-3.304778099
276,2/11/2021 7:02:15,44.0,992.5789185000001,90.03009796,-3.3246569630000002
277,2/11/2021 8:02:15,53.89925003,993.9788207999999,94.65873718,-3.4272089
278,2/11/2021 9:02:15,58.0,995.3787842,94.26831818,-3.396569967
279,2/11/2021 10:02:15,58.46789169,996.5689697,96.66928864,-3.362634897
280,2/11/2021 11:02:15,51.51261902,997.6992187999999,93.89215088,-3.270611048
281,2/11/2021 12:02:15,55.65454102,998.6992187999999,90.45292664,-2.8116381169999998
282,2/11/2021 13:02:15,58.36054993,999.6992187999999,87.41364288,-2.347742081
283,2/11/2021 14:02:15,49.0,1000.698975,79.84999847,-2.652343988
284,2/11/2021 15:02:15,52.0,1001.763977,78.23665619,-2.547322035
285,2/11/2021 16:02:15,50.06893158,1003.064026,76.05287170000001,-2.29694891
286,2/11/2021 17:02:15,47.28570938,1004.3640140000001,77.00858307,-2.620285988
287,2/11/2021 18:02:15,43.97589874,1005.664001,79.98400116,-2.2914230819999997
288,2/11/2021 19:02:15,52.0,1006.893982,83.88987732,-2.639857054
289,2/11/2021 20:02:15,52.0,1007.9439699999999,83.57200623,-2.558195114
290,2/11/2021 21:02:15,52.0,1008.994019,83.61460876,-2.1048998830000003
291,2/11/2021 22:02:15,49.01834869,1010.0440060000001,86.17205048,-2.510333061
292,2/11/2021 23:02:15,53.10976028,1011.0659789999999,86.81395721,-1.494613051
293,2/12/2021 0:02:15,55.0,1012.015991,78.62097168,-1.201457024
