Timestamp [Local],Value
2/19/2021 0:02:15,39.19625854
2/19/2021 1:02:15,44
2/19/2021 2:02:15,47
2/19/2021 3:02:15,46.73332977
2/19/2021 4:02:15,36.46667099
2/19/2021 5:02:15,46
2/19/2021 6:02:15,46.45497894
2/19/2021 7:02:15,45
2/19/2021 8:02:15,22.85316086
2/19/2021 9:02:15,42.9637413
2/19/2021 10:02:15,45
2/19/2021 11:02:15,35
2/19/2021 12:02:15,40.276371
2/19/2021 13:02:15,43
2/19/2021 14:02:15,40.12187958
2/19/2021 15:02:15,40.31655121
2/19/2021 16:02:15,44.45994949
2/19/2021 17:02:15,42.37438965
2/19/2021 18:02:15,36.00986099
2/19/2021 19:02:15,48
2/19/2021 20:02:15,47
2/19/2021 21:02:15,36
2/19/2021 22:02:15,49.62440872
2/19/2021 23:02:15,50
2/20/2021 0:02:15,40.27067947
2/20/2021 1:02:15,46.39245987
2/20/2021 2:02:15,49
2/20/2021 3:02:15,41.79463959
2/20/2021 4:02:15,51
2/20/2021 5:02:15,50.72565842
2/20/2021 6:02:15,41.84671021
2/20/2021 7:02:15,48.64865112
2/20/2021 8:02:15,53.4937706
2/20/2021 9:02:15,54.99111176
2/20/2021 10:02:15,39
2/20/2021 11:02:15,52.92559052
2/20/2021 12:02:15,52
2/20/2021 13:02:15,41.53831863
2/20/2021 14:02:15,46.59769821
2/20/2021 15:02:15,57
2/20/2021 16:02:15,50
2/20/2021 17:02:15,56.79832077
2/20/2021 18:02:15,59.32059097
2/20/2021 19:02:15,50
2/20/2021 20:02:15,56.0688591
2/20/2021 21:02:15,61.78879166
2/20/2021 22:02:15,57.59259033
2/20/2021 23:02:15,49.65618896
2/21/2021 0:02:15,57.62567139
2/21/2021 1:02:15,60.21023178
2/21/2021 2:02:15,50.44828033
2/21/2021 3:02:15,60
2/21/2021 4:02:15,59.85432053
2/21/2021 5:02:15,51.3325882
2/21/2021 6:02:15,54
2/21/2021 7:02:15,63.88618088
2/21/2021 8:02:15,38.91934967
2/21/2021 9:02:15,48.64830017
2/21/2021 10:02:15,51
2/21/2021 11:02:15,47.47478867
2/21/2021 12:02:15,47
2/21/2021 13:02:15,48.29516983
2/21/2021 14:02:15,44.75
2/21/2021 15:02:15,37
2/21/2021 16:02:15,44
2/21/2021 17:02:15,38.6461792
2/21/2021 18:02:15,34.55873871
2/21/2021 19:02:15,44
2/21/2021 20:02:15,45.68632889
2/21/2021 21:02:15,38.73387146
2/21/2021 22:02:15,36.5
2/21/2021 23:02:15,46.59632111
2/22/2021 0:02:15,43.9134903
2/22/2021 1:02:15,33.67142868
2/22/2021 2:02:15,48.92683029
2/22/2021 3:02:15,48.88636017
2/22/2021 4:02:15,39
2/22/2021 5:02:15,48.57447052
2/22/2021 6:02:15,52.87725067
2/22/2021 7:02:15,59.48432922
2/22/2021 8:02:15,43.23281097
2/22/2021 9:02:15,44.01050949
2/22/2021 10:02:15,35
2/22/2021 11:02:15,23.47163963
2/22/2021 12:02:15,28.75373077
2/22/2021 13:02:15,35
2/22/2021 14:02:15,36.70207977
2/22/2021 15:02:15,30
2/22/2021 16:02:15,32
2/22/2021 17:02:15,31
2/22/2021 18:02:15,26.74583054
2/22/2021 19:02:15,30.72059059
2/22/2021 20:02:15,31.71149063
2/22/2021 21:02:15,28.21697998
2/22/2021 22:02:15,29.24407005
2/22/2021 23:02:15,31
2/23/2021 0:02:15,28.47435951
2/23/2021 1:02:15,29.41308022
2/23/2021 2:02:15,30.5625
2/23/2021 3:02:15,25.4517498
2/23/2021 4:02:15,29.24887085
2/23/2021 5:02:15,30
2/23/2021 6:02:15,25.39814949
2/23/2021 7:02:15,28.58205986
2/23/2021 8:02:15,30
2/23/2021 9:02:15,27.06875038
2/23/2021 10:02:15,29
2/23/2021 11:02:15,29.67547035
2/23/2021 12:02:15,26.25
2/23/2021 13:02:15,29
2/23/2021 14:02:15,29
2/23/2021 15:02:15,24
2/23/2021 16:02:15,28
2/23/2021 17:02:15,27.7017498
2/23/2021 18:02:15,22.44244957
2/23/2021 19:02:15,28
