Timestamp [Local],Value
2/18/2021 22:02:15,-10.13722992
2/18/2021 23:02:15,-10.05521965
2/19/2021 0:02:15,-9.941325188
2/19/2021 1:02:15,-9.680997849
2/19/2021 2:02:15,-9.350013733
2/19/2021 3:02:15,-9.885767937
2/19/2021 4:02:15,-9.769283295
2/19/2021 5:02:15,-9.848899841
2/19/2021 6:02:15,-10.69036007
2/19/2021 7:02:15,-10.67125988
2/19/2021 8:02:15,-10.35531998
2/19/2021 9:02:15,-8.455555916
2/19/2021 10:02:15,-8.99421978
2/19/2021 11:02:15,-8.36846447
2/19/2021 12:02:15,-8.124752998
2/19/2021 13:02:15,-7.491813183
2/19/2021 14:02:15,-8.581913948
2/19/2021 15:02:15,-7.402242184
2/19/2021 16:02:15,-6.750206947
2/19/2021 17:02:15,-6.500856876
2/19/2021 18:02:15,-6.789430141
2/19/2021 19:02:15,-7.381231785
2/19/2021 20:02:15,-7.559041977
2/19/2021 21:02:15,-7.975667
2/19/2021 22:02:15,-8.424115181
2/19/2021 23:02:15,-8.360955238
2/20/2021 0:02:15,-8.03177166
2/20/2021 1:02:15,-8.124717712
2/20/2021 2:02:15,-8.371834755
2/20/2021 3:02:15,-8.365906715
2/20/2021 4:02:15,-8.506221771
2/20/2021 5:02:15,-9.041816711
2/20/2021 6:02:15,-9.382426262
2/20/2021 7:02:15,-9.364966393
2/20/2021 8:02:15,-9.9351511
2/20/2021 9:02:15,-9.31140995
2/20/2021 10:02:15,-8.606097221
2/20/2021 11:02:15,-8.09576416
2/20/2021 12:02:15,-7.293712139
2/20/2021 13:02:15,-5.11443615
2/20/2021 14:02:15,-4.379169941
2/20/2021 15:02:15,-3.497601032
2/20/2021 16:02:15,-2.701102018
2/20/2021 17:02:15,-3.43236804
2/20/2021 18:02:15,-3.629390001
2/20/2021 19:02:15,-3.8732059
2/20/2021 20:02:15,-4.117022038
2/20/2021 21:02:15,-4.123289108
2/20/2021 22:02:15,-4.342019081
2/20/2021 23:02:15,-4.837449074
2/21/2021 0:02:15,-4.279256821
2/21/2021 1:02:15,-5.09636879
2/21/2021 2:02:15,-5.564286232
2/21/2021 3:02:15,-5.59388113
2/21/2021 4:02:15,-6.051558971
2/21/2021 5:02:15,-6.39891386
2/21/2021 6:02:15,-6.584002972
2/21/2021 7:02:15,-7.074150085
2/21/2021 8:02:15,-7.573298931
2/21/2021 9:02:15,-7.994205952
2/21/2021 10:02:15,-8.055382729
2/21/2021 11:02:15,-8.039936066
2/21/2021 12:02:15,-7.555672169
2/21/2021 13:02:15,-6.900657177
2/21/2021 14:02:15,-6.460986137
2/21/2021 15:02:15,-6.252181053
2/21/2021 16:02:15,-6.64958477
2/21/2021 17:02:15,-7.324420929
2/21/2021 18:02:15,-8.234627724
2/21/2021 19:02:15,-9.185403824
2/21/2021 20:02:15,-10.13617992
2/21/2021 21:02:15,-10.44433022
2/21/2021 22:02:15,-10.61273003
2/21/2021 23:02:15,-10.8587904
2/22/2021 0:02:15,-11.14548969
2/22/2021 1:02:15,-11.32133007
2/22/2021 2:02:15,-11.35653019
2/22/2021 3:02:15,-11.81460953
2/22/2021 4:02:15,-12.87434959
2/22/2021 5:02:15,-12.83780003
2/22/2021 6:02:15,-13.16186047
2/22/2021 7:02:15,-13.0478096
2/22/2021 8:02:15,-12.93377018
2/22/2021 9:02:15,-12.87265015
2/22/2021 10:02:15,-13.26395988
2/22/2021 11:02:15,-12.22130966
2/22/2021 12:02:15,-10.96700954
2/22/2021 13:02:15,-9.437452316
2/22/2021 14:02:15,-9.257110596
2/22/2021 15:02:15,-9.076768875
2/22/2021 16:02:15,-9.079769135
2/22/2021 17:02:15,-9.444009781
2/22/2021 18:02:15,-9.08718586
2/22/2021 19:02:15,-9.593653679
2/22/2021 20:02:15,-10.61765003
2/22/2021 21:02:15,-11.37419987
2/22/2021 22:02:15,-12.08339977
2/22/2021 23:02:15,-12.11166954
2/23/2021 0:02:15,-12.5965004
2/23/2021 1:02:15,-12.81268978
2/23/2021 2:02:15,-13.02888012
2/23/2021 3:02:15,-13.24507046
2/23/2021 4:02:15,-13.44962978
2/23/2021 5:02:15,-13.34867954
2/23/2021 6:02:15,-13.34864044
2/23/2021 7:02:15,-14.50689983
2/23/2021 8:02:15,-14.42228031
2/23/2021 9:02:15,-14.28079987
2/23/2021 10:02:15,-13.86291027
2/23/2021 11:02:15,-13.5571003
2/23/2021 12:02:15,-13.32495975
2/23/2021 13:02:15,-12.53324986
2/23/2021 14:02:15,-11.78061962
2/23/2021 15:02:15,-11.29761982
2/23/2021 16:02:15,-10.90561008
2/23/2021 17:02:15,-10.66854
2/23/2021 18:02:15,-11.54743004
2/23/2021 19:02:15,-12.58139992
2/23/2021 20:02:15,-13.6153698
2/23/2021 21:02:15,-14.53528023
2/23/2021 22:02:15,-15.31886005
2/23/2021 23:02:15,-15.72021961
2/24/2021 0:02:15,-16.12158012
2/24/2021 1:02:15,-15.96327019
2/24/2021 2:02:15,-15.69569016
2/24/2021 3:02:15,-15.42811012
2/24/2021 4:02:15,-14.96942997
2/24/2021 5:02:15,-14.95808029
2/24/2021 6:02:15,-14.68332958
2/24/2021 7:02:15,-14.95907021
2/24/2021 8:02:15,-13.6353302
2/24/2021 9:02:15,-13.07781029
2/24/2021 10:02:15,-12.58343029
2/24/2021 11:02:15,-11.13739967
2/24/2021 12:02:15,-10.88296986
2/24/2021 13:02:15,-9.178902626
2/24/2021 14:02:15,-8.269603729
2/24/2021 15:02:15,-9.117404938
2/24/2021 16:02:15,-6.65903616
2/24/2021 17:02:15,-6.467709064
2/24/2021 18:02:15,-6.179396152
2/24/2021 19:02:15,-5.878452778
2/24/2021 20:02:15,-5.779944897
2/24/2021 21:02:15,-6.730476856
2/24/2021 22:02:15,-5.50365591
2/24/2021 23:02:15,-4.097382069
2/25/2021 0:02:15,-2.948781013
2/25/2021 1:02:15,-2.858432055
2/25/2021 2:02:15,-3.043252945
2/25/2021 3:02:15,-3.696652889
2/25/2021 4:02:15,-4.135353088
2/25/2021 5:02:15,-4.455068111
2/25/2021 6:02:15,-4.774782181
2/25/2021 7:02:15,-5.862640858
2/25/2021 8:02:15,-6.773865223
2/25/2021 9:02:15,-7.004068851
2/25/2021 10:02:15,-7.234272003
2/25/2021 11:02:15,-7.429659843
2/25/2021 12:02:15,-7.531579018
2/25/2021 13:02:15,-7.633498192
2/25/2021 14:02:15,-7.506946087
2/25/2021 15:02:15,-7.609993935
2/25/2021 16:02:15,-8.417757034
2/25/2021 17:02:15,-9.219629288
2/25/2021 18:02:15,-9.827121735
2/25/2021 19:02:15,-10.7086401
2/25/2021 20:02:15,-11.00442982
2/25/2021 21:02:15,-11.36326981
2/25/2021 22:02:15,-11.53701019
2/25/2021 23:02:15,-11.41888046
2/26/2021 0:02:15,-12.10342026
